	initial	parent	pa	fragment	fa	lost	la	nr	bb	bbind
3460	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3	[CH3:0][c:1]1[c:2]([NH:14][C:15](=[O:16])[c:17]2[cH:18][n:19][cH:20][cH:21][cH:22]2)[c:3](=[O:4])[n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22})	[CH3:0][c:1]1[c:2]([NH:14][CH2:15][c:17]2[cH:18][n:19][cH:20][cH:21][cH:22]2)[c:3](=[O:4])[n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22})	[OH2:16]	frozenset({16})	1	1	[['15', '16']]
3461	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3	[CH3:0][c:1]1[c:2]([NH:14][C:15](=[O:16])[c:17]2[cH:18][n:19][cH:20][cH:21][cH:22]2)[c:3](=[O:4])[n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22})	[CH3:0][c:1]1[c:2]([NH:14][CH2:15][c:17]2[cH:18][n:19][cH:20][cH:21][cH:22]2)[c:3](=[O:4])[n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22})	[OH2:16]	frozenset({16})	1	1	"[[""15"", ""16""]]"
3462	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3	[CH3:0][c:1]1[c:2]([NH:14][C:15](=[O:16])[c:17]2[cH:18][n:19][cH:20][cH:21][cH:22]2)[c:3](=[O:4])[n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22})	[CH3:0][c:1]1[c:2]([NH:14][C:15](=[O:16])[c:17]2[cH:18][n:19][cH:20][cH:21][cH:22]2)[cH:3][n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22})	[OH2:4]	frozenset({4})	1	1	[['3', '4']]
3463	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3	[CH3:0][c:1]1[c:2]([NH:14][C:15](=[O:16])[c:17]2[cH:18][n:19][cH:20][cH:21][cH:22]2)[c:3](=[O:4])[n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22})	[CH3:0][c:1]1[c:2]([NH:14][C:15](=[O:16])[c:17]2[cH:18][n:19][cH:20][cH:21][cH:22]2)[cH:3][n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22})	[OH2:4]	frozenset({4})	1	1	"[[""3"", ""4""]]"
3464	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3	[CH3:0][c:1]1[c:2]([NH:14][C:15](=[O:16])[c:17]2[cH:18][n:19][cH:20][cH:21][cH:22]2)[c:3](=[O:4])[n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22})	[CH:15](=[O:16])[c:17]1[cH:18][n:19][cH:20][cH:21][cH:22]1	frozenset({15, 16, 17, 18, 19, 20, 21, 22})	[CH3:0][c:1]1[c:2]([NH2:14])[c:3](=[O:4])[n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14})	1	1	[['14', '15']]
3465	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3	[CH3:0][c:1]1[c:2]([NH:14][C:15](=[O:16])[c:17]2[cH:18][n:19][cH:20][cH:21][cH:22]2)[c:3](=[O:4])[n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22})	[CH:15](=[O:16])[c:17]1[cH:18][n:19][cH:20][cH:21][cH:22]1	frozenset({15, 16, 17, 18, 19, 20, 21, 22})	[CH3:0][c:1]1[c:2]([NH2:14])[c:3](=[O:4])[n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14})	1	1	"[[""14"", ""15""]]"
3466	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3	[CH3:0][c:1]1[c:2]([NH:14][C:15](=[O:16])[c:17]2[cH:18][n:19][cH:20][cH:21][cH:22]2)[cH:3][n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22})	[CH:15](=[O:16])[c:17]1[cH:18][n:19][cH:20][cH:21][cH:22]1	frozenset({15, 16, 17, 18, 19, 20, 21, 22})	[CH3:0][c:1]1[c:2]([NH2:14])[cH:3][n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14})	1	1	[['14', '15']]
3467	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3	[CH3:0][c:1]1[c:2]([NH:14][C:15](=[O:16])[c:17]2[cH:18][n:19][cH:20][cH:21][cH:22]2)[cH:3][n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22})	[CH:15](=[O:16])[c:17]1[cH:18][n:19][cH:20][cH:21][cH:22]1	frozenset({15, 16, 17, 18, 19, 20, 21, 22})	[CH3:0][c:1]1[c:2]([NH2:14])[cH:3][n:5](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:6]1[CH3:7]	frozenset({0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14})	1	1	"[[""14"", ""15""]]"
3468	C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F	[cH:0]1[cH:1][c:2]([C:16]([F:17])([F:18])[F:19])[cH:3][c:4]([NH:6][c:7]2[c:8]([C:13](=[O:14])[OH:15])[cH:9][cH:10][cH:11][n:12]2)[cH:5]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19})	[cH:0]1[cH:1][c:2]([C:16]([F:17])([F:18])[F:19])[cH:3][c:4]([NH:6][c:7]2[c:8]([CH2:13][OH:15])[cH:9][cH:10][cH:11][n:12]2)[cH:5]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19})	[OH2:14]	frozenset({14})	1	1	[['13', '14']]
3469	C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F	[cH:0]1[cH:1][c:2]([C:16]([F:17])([F:18])[F:19])[cH:3][c:4]([NH:6][c:7]2[c:8]([C:13](=[O:14])[OH:15])[cH:9][cH:10][cH:11][n:12]2)[cH:5]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19})	[cH:0]1[cH:1][c:2]([C:16]([F:17])([F:18])[F:19])[cH:3][c:4]([NH:6][c:7]2[c:8]([CH2:13][OH:15])[cH:9][cH:10][cH:11][n:12]2)[cH:5]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19})	[OH2:14]	frozenset({14})	1	1	"[[""13"", ""14""]]"
3470	C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F	[cH:0]1[cH:1][c:2]([C:16]([F:17])([F:18])[F:19])[cH:3][c:4]([NH:6][c:7]2[c:8]([C:13](=[O:14])[OH:15])[cH:9][cH:10][cH:11][n:12]2)[cH:5]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19})	[cH:0]1[cH:1][c:2]([C:16]([F:17])([F:18])[F:19])[cH:3][c:4]([NH:6][c:7]2[c:8]([CH:13]=[O:14])[cH:9][cH:10][cH:11][n:12]2)[cH:5]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19})	[OH2:15]	frozenset({15})	1	1	[['13', '15']]
3471	C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F	[cH:0]1[cH:1][c:2]([C:16]([F:17])([F:18])[F:19])[cH:3][c:4]([NH:6][c:7]2[c:8]([C:13](=[O:14])[OH:15])[cH:9][cH:10][cH:11][n:12]2)[cH:5]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19})	[cH:0]1[cH:1][c:2]([C:16]([F:17])([F:18])[F:19])[cH:3][c:4]([NH:6][c:7]2[c:8]([CH:13]=[O:14])[cH:9][cH:10][cH:11][n:12]2)[cH:5]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19})	[OH2:15]	frozenset({15})	1	1	"[[""13"", ""15""]]"
3472	C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O	[cH:0]1[cH:1][c:2]([OH:19])[cH:3][cH:4][c:5]1[C:6](=[O:7])[NH:8][N:9]=[CH:10][c:11]1[cH:12][cH:13][c:14]([N+:16](=[O:17])[O-:18])[o:15]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19})	[cH:0]1[cH:1][c:2]([OH:19])[cH:3][cH:4][c:5]1[CH:6]=[O:7]	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 19})	[NH2:8][N:9]=[CH:10][c:11]1[cH:12][cH:13][c:14]([N+:16](=[O:17])[O-:18])[o:15]1	frozenset({8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18})	1	1	[['6', '8']]
3473	C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O	[cH:0]1[cH:1][c:2]([OH:19])[cH:3][cH:4][c:5]1[C:6](=[O:7])[NH:8][N:9]=[CH:10][c:11]1[cH:12][cH:13][c:14]([N+:16](=[O:17])[O-:18])[o:15]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19})	[cH:0]1[cH:1][c:2]([OH:19])[cH:3][cH:4][c:5]1[CH:6]=[O:7]	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 19})	[NH2:8][N:9]=[CH:10][c:11]1[cH:12][cH:13][c:14]([N+:16](=[O:17])[O-:18])[o:15]1	frozenset({8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18})	1	1	"[[""6"", ""8""]]"
3474	CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2	[CH3:0][S:1](=[O:2])(=[O:3])[NH:4][c:5]1[c:6]([O:14][c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[cH:7][c:8]([N+:11](=[O:12])[O-:13])[cH:9][cH:10]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[NH2:4][c:5]1[c:6]([O:14][c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[cH:7][c:8]([N+:11](=[O:12])[O-:13])[cH:9][cH:10]1	frozenset({4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH3:0][SH:1](=[O:2])=[O:3]	frozenset({0, 1, 2, 3})	1	1	[['1', '4']]
3475	CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2	[CH3:0][S:1](=[O:2])(=[O:3])[NH:4][c:5]1[c:6]([O:14][c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[cH:7][c:8]([N+:11](=[O:12])[O-:13])[cH:9][cH:10]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[NH2:4][c:5]1[c:6]([O:14][c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[cH:7][c:8]([N+:11](=[O:12])[O-:13])[cH:9][cH:10]1	frozenset({4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH3:0][SH:1](=[O:2])=[O:3]	frozenset({0, 1, 2, 3})	1	1	"[[""1"", ""4""]]"
3476	CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2	[CH3:0][S:1](=[O:2])(=[O:3])[NH:4][c:5]1[c:6]([O:14][c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[cH:7][c:8]([N+:11](=[O:12])[O-:13])[cH:9][cH:10]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH3:0][SH:1](=[O:2])=[O:3]	frozenset({0, 1, 2, 3})	[NH2:4][c:5]1[c:6]([O:14][c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[cH:7][c:8]([N+:11](=[O:12])[O-:13])[cH:9][cH:10]1	frozenset({4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	1	1	[['1', '4']]
3477	CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2	[CH3:0][S:1](=[O:2])(=[O:3])[NH:4][c:5]1[c:6]([O:14][c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[cH:7][c:8]([N+:11](=[O:12])[O-:13])[cH:9][cH:10]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH3:0][SH:1](=[O:2])=[O:3]	frozenset({0, 1, 2, 3})	[NH2:4][c:5]1[c:6]([O:14][c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[cH:7][c:8]([N+:11](=[O:12])[O-:13])[cH:9][cH:10]1	frozenset({4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	1	1	"[[""1"", ""4""]]"
3478	C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3	[CH2:0]1[C:1](=[O:2])[NH:3][c:4]2[c:5]([cH:6][c:7]([N+:10](=[O:11])[O-:12])[cH:8][cH:9]2)[C:13]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)=[N:14]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH2:0]1[C:1](=[O:2])[NH:3][c:4]2[c:5]([cH:6][cH:7][cH:8][cH:9]2)[C:13]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)=[N:14]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 17, 18, 19, 20})	[N+:10](=[O:11])[O-:12]	frozenset({10, 11, 12})	1	1	[['7', '10']]
3479	C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3	[CH2:0]1[C:1](=[O:2])[NH:3][c:4]2[c:5]([cH:6][c:7]([N+:10](=[O:11])[O-:12])[cH:8][cH:9]2)[C:13]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)=[N:14]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20})	[CH2:0]1[C:1](=[O:2])[NH:3][c:4]2[c:5]([cH:6][cH:7][cH:8][cH:9]2)[C:13]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)=[N:14]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 17, 18, 19, 20})	[N+:10](=[O:11])[O-:12]	frozenset({10, 11, 12})	1	1	"[[""7"", ""10""]]"
3480	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	[CH3:0][CH2:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH3:0][CH2:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([CH:20]=[O:21])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25})	[OH:22][CH3:23]	frozenset({22, 23})	1	1	[['20', '22']]
3481	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	[CH3:0][CH2:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH3:0][CH2:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([CH:20]=[O:21])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25})	[OH:22][CH3:23]	frozenset({22, 23})	1	1	"[[""20"", ""22""]]"
3482	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	[CH3:0][CH2:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH3:0][CH2:1][OH:2]	frozenset({0, 1, 2})	1	1	[['2', '3']]
3483	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	[CH3:0][CH2:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH3:0][CH2:1][OH:2]	frozenset({0, 1, 2})	1	1	"[[""2"", ""3""]]"
3484	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	[CH3:0][CH2:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH3:0][CH2:1][O:2][CH:3]=[O:4]	frozenset({0, 1, 2, 3, 4})	1	1	[['3', '5']]
3485	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	[CH3:0][CH2:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH3:0][CH2:1][O:2][CH:3]=[O:4]	frozenset({0, 1, 2, 3, 4})	1	1	"[[""3"", ""5""]]"
3486	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	[CH:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH:3](=[O:4])[C:5]1=[CH:6][NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24})	[CH4:25]	frozenset({25})	1	1	[['6', '25']]
3487	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	[CH:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH:3](=[O:4])[C:5]1=[CH:6][NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24})	[CH4:25]	frozenset({25})	1	1	"[[""6"", ""25""]]"
3488	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	[CH:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][C:8]([CH3:24])=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25})	[CH:3](=[O:4])[C:5]1=[C:6]([CH3:25])[NH:7][CH:8]=[C:9]([C:20](=[O:21])[O:22][CH3:23])[CH:10]1[c:11]1[cH:12][c:13]([N+:17](=[O:18])[O-:19])[cH:14][cH:15][cH:16]1	frozenset({3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25})	[CH4:24]	frozenset({24})	1	1	[['8', '24']]
